y	yend	x	xend	key	clickSelects	showSelected2	PANEL
-25.2	1.2	0.513373888330534	0.513373888330534	1 0.513373888330534	X2<0.513374	1	2
-25.2	1.2	0.519677600939758	0.519677600939758	1 0.519677600939758	X2<0.519678	1	2
-25.2	1.2	0.523460623575375	0.523460623575375	1 0.523460623575374	X2<0.523461	1	2
-25.2	1.2	0.526539705111645	0.526539705111645	1 0.526539705111645	X2<0.526540	1	2
-25.2	1.2	0.531458679935895	0.531458679935895	1 0.531458679935895	X2<0.531459	1	2
-25.2	1.2	0.535648682620376	0.535648682620376	1 0.535648682620376	X2<0.535649	1	2
-25.2	1.2	0.538414178881794	0.538414178881794	1 0.538414178881794	X2<0.538414	1	2
-25.2	1.2	0.54103257949464	0.54103257949464	1 0.54103257949464	X2<0.541033	1	2
-25.2	1.2	0.548832522821613	0.548832522821613	1 0.548832522821613	X2<0.548833	1	2
-25.2	1.2	0.56275996461045	0.56275996461045	1 0.56275996461045	X2<0.562760	1	2
-25.2	1.2	0.572336838580668	0.572336838580668	1 0.572336838580668	X2<0.572337	1	2
-25.2	1.2	0.584245646023192	0.584245646023192	1 0.584245646023192	X2<0.584246	1	2
-25.2	1.2	0.598458615131676	0.598458615131676	1 0.598458615131676	X2<0.598459	1	2
-25.2	1.2	0.603841463220306	0.603841463220306	1 0.603841463220306	X2<0.603841	1	2
-25.2	1.2	0.605266008176841	0.605266008176841	1 0.605266008176841	X2<0.605266	1	2
-25.2	1.2	0.608554245322011	0.608554245322011	1 0.608554245322011	X2<0.608554	1	2
-25.2	1.2	0.619222775683738	0.619222775683738	1 0.619222775683738	X2<0.619223	1	2
-25.2	1.2	0.628324335091747	0.628324335091747	1 0.628324335091747	X2<0.628324	1	2
-25.2	1.2	0.630972188082524	0.630972188082524	1 0.630972188082524	X2<0.630972	1	2
-25.2	1.2	0.63640596147161	0.63640596147161	1 0.63640596147161	X2<0.636406	1	2
-25.2	1.2	0.642433722037822	0.642433722037822	1 0.642433722037822	X2<0.642434	1	2
-25.2	1.2	0.64474820275791	0.64474820275791	1 0.64474820275791	X2<0.644748	1	2
-25.2	1.2	0.648849732591771	0.648849732591771	1 0.648849732591771	X2<0.648850	1	2
-25.2	1.2	0.653698109439574	0.653698109439574	1 0.653698109439574	X2<0.653698	1	2
-25.2	1.2	0.656395168742165	0.656395168742165	1 0.656395168742165	X2<0.656395	1	2
-25.2	1.2	0.658464501728304	0.658464501728304	1 0.658464501728304	X2<0.658465	1	2
-25.2	1.2	0.664553957991302	0.664553957991302	1 0.664553957991302	X2<0.664554	1	2
-25.2	1.2	0.670498815132305	0.670498815132305	1 0.670498815132305	X2<0.670499	1	2
-25.2	1.2	0.671274868655019	0.671274868655019	1 0.671274868655019	X2<0.671275	1	2
-25.2	1.2	0.673731048009358	0.673731048009358	1 0.673731048009358	X2<0.673731	1	2
-25.2	1.2	0.677273273584433	0.677273273584433	1 0.677273273584433	X2<0.677273	1	2
-25.2	1.2	0.680117569398135	0.680117569398135	1 0.680117569398135	X2<0.680118	1	2
-25.2	1.2	0.684155567432754	0.684155567432754	1 0.684155567432754	X2<0.684156	1	2
-25.2	1.2	0.688181827776134	0.688181827776134	1 0.688181827776134	X2<0.688182	1	2
-25.2	1.2	0.690430624294095	0.690430624294095	1 0.690430624294095	X2<0.690431	1	2
-25.2	1.2	0.692032896564342	0.692032896564342	1 0.692032896564342	X2<0.692033	1	2
-25.2	1.2	0.694756764685735	0.694756764685735	1 0.694756764685735	X2<0.694757	1	2
-25.2	1.2	0.700668166507967	0.700668166507967	1 0.700668166507967	X2<0.700668	1	2
-25.2	1.2	0.705697646830231	0.705697646830231	1 0.705697646830231	X2<0.705698	1	2
-25.2	1.2	0.707819081959315	0.707819081959315	1 0.707819081959315	X2<0.707819	1	2
-25.2	1.2	0.711244742502458	0.711244742502458	1 0.711244742502458	X2<0.711245	1	2
-25.2	1.2	0.72610280115623	0.72610280115623	1 0.72610280115623	X2<0.726103	1	2
-25.2	1.2	0.741484457743354	0.741484457743354	1 0.741484457743354	X2<0.741484	1	2
-25.2	1.2	0.746112226974219	0.746112226974219	1 0.746112226974219	X2<0.746112	1	2
-25.2	1.2	0.750094214221463	0.750094214221463	1 0.750094214221463	X2<0.750094	1	2
-25.2	1.2	0.753624460310675	0.753624460310675	1 0.753624460310675	X2<0.753624	1	2
-25.2	1.2	0.755028774961829	0.755028774961829	1 0.755028774961829	X2<0.755029	1	2
-25.2	1.2	0.756714910268784	0.756714910268784	1 0.756714910268784	X2<0.756715	1	2
-25.2	1.2	0.761562658939511	0.761562658939511	1 0.761562658939511	X2<0.761563	1	2
-25.2	1.2	0.765966324484907	0.765966324484907	1 0.765966324484907	X2<0.765966	1	2
-25.2	1.2	0.76963033573702	0.76963033573702	1 0.76963033573702	X2<0.769630	1	2
-25.2	1.2	0.775102692074142	0.775102692074142	1 0.775102692074142	X2<0.775103	1	2
-25.2	1.2	0.781076029641554	0.781076029641554	1 0.781076029641554	X2<0.781076	1	2
-25.2	1.2	0.789204594329931	0.789204594329931	1 0.789204594329931	X2<0.789205	1	2
-25.2	1.2	0.796863580937497	0.796863580937497	1 0.796863580937497	X2<0.796864	1	2
-25.2	1.2	0.803822895744816	0.803822895744816	1 0.803822895744815	X2<0.803823	1	2
-25.2	1.2	0.808825902990066	0.808825902990066	1 0.808825902990066	X2<0.808826	1	2
-25.2	1.2	0.812270112684928	0.812270112684928	1 0.812270112684928	X2<0.812270	1	2
-25.2	1.2	0.81707215658389	0.81707215658389	1 0.81707215658389	X2<0.817072	1	2
-25.2	1.2	0.822742603952065	0.822742603952065	1 0.822742603952065	X2<0.822743	1	2
-25.2	1.2	0.828062100568786	0.828062100568786	1 0.828062100568786	X2<0.828062	1	2
-25.2	1.2	0.832597076310776	0.832597076310776	1 0.832597076310776	X2<0.832597	1	2
-25.2	1.2	0.83722971577663	0.83722971577663	1 0.83722971577663	X2<0.837230	1	2
-25.2	1.2	0.84399935323745	0.84399935323745	1 0.84399935323745	X2<0.843999	1	2
-25.2	1.2	0.851073382887989	0.851073382887989	1 0.851073382887989	X2<0.851073	1	2
-25.2	1.2	0.853601152542979	0.853601152542979	1 0.853601152542979	X2<0.853601	1	2
-25.2	1.2	0.855848257080652	0.855848257080652	1 0.855848257080652	X2<0.855848	1	2
-25.2	1.2	0.858176307054237	0.858176307054237	1 0.858176307054237	X2<0.858176	1	2
-25.2	1.2	0.860148772248067	0.860148772248067	1 0.860148772248067	X2<0.860149	1	2
-25.2	1.2	0.861727221054025	0.861727221054025	1 0.861727221054025	X2<0.861727	1	2
-25.2	1.2	0.867493485682644	0.867493485682644	1 0.867493485682644	X2<0.867493	1	2
-25.2	1.2	0.873371447669342	0.873371447669342	1 0.873371447669342	X2<0.873371	1	2
-25.2	1.2	0.87397093931213	0.87397093931213	1 0.87397093931213	X2<0.873971	1	2
-25.2	1.2	0.877330830786377	0.877330830786377	1 0.877330830786377	X2<0.877331	1	2
-25.2	1.2	0.880507887806743	0.880507887806743	1 0.880507887806743	X2<0.880508	1	2
-25.2	1.2	0.88285897159949	0.88285897159949	1 0.882858971599489	X2<0.882859	1	2
-25.2	1.2	0.886190483579412	0.886190483579412	1 0.886190483579412	X2<0.886190	1	2
-25.2	1.2	0.889092255150899	0.889092255150899	1 0.889092255150899	X2<0.889092	1	2
-25.2	1.2	0.891781965037808	0.891781965037808	1 0.891781965037808	X2<0.891782	1	2
-25.2	1.2	0.895992371719331	0.895992371719331	1 0.895992371719331	X2<0.895992	1	2
-25.2	1.2	0.906083943438716	0.906083943438716	1 0.906083943438716	X2<0.906084	1	2
-25.2	1.2	0.913545841351151	0.913545841351151	1 0.913545841351151	X2<0.913546	1	2
-25.2	1.2	0.915046208538115	0.915046208538115	1 0.915046208538115	X2<0.915046	1	2
-25.2	1.2	0.919906979659572	0.919906979659572	1 0.919906979659572	X2<0.919907	1	2
-25.2	1.2	0.929854231420904	0.929854231420904	1 0.929854231420904	X2<0.929854	1	2
-25.2	1.2	0.94506194780115	0.94506194780115	1 0.94506194780115	X2<0.945062	1	2
-25.2	1.2	0.955368455033749	0.955368455033749	1 0.955368455033749	X2<0.955368	1	2
-25.2	1.2	0.963692871504463	0.963692871504463	1 0.963692871504463	X2<0.963693	1	2
-25.2	1.2	0.971470515360124	0.971470515360124	1 0.971470515360124	X2<0.971471	1	2
-25.2	1.2	0.974847774370573	0.974847774370573	1 0.974847774370573	X2<0.974848	1	2
-25.2	1.2	0.978718404425308	0.978718404425308	1 0.978718404425308	X2<0.978718	1	2
