fill	y	x	key	clickSelects	showSelected2	showSelected3	PANEL
transparent	-2.65766169455131	0.756336993305013	1 0.756336993305013	X1<0.756337	1	sub-optimal	1
transparent	-3.03387460807843	0.757797238882631	1 0.757797238882631	X1<0.757797	1	sub-optimal	1
transparent	-3.44155266761689	0.75944811035879	1 0.75944811035879	X1<0.759448	1	sub-optimal	1
transparent	-3.02759348722375	0.765270584844984	1 0.765270584844984	X1<0.765271	1	sub-optimal	1
transparent	-2.63685916944669	0.774954191991128	1 0.774954191991128	X1<0.774954	1	sub-optimal	1
transparent	-2.26981123940408	0.780066763050854	1 0.780066763050854	X1<0.780067	1	sub-optimal	1
transparent	-2.63171336122682	0.783065955736674	1 0.783065955736674	X1<0.783066	1	sub-optimal	1
transparent	-3.02771553188038	0.790082178777084	1 0.790082178777084	X1<0.790082	1	sub-optimal	1
transparent	-2.63043734419944	0.794574634172022	1 0.794574634172022	X1<0.794575	1	sub-optimal	1
transparent	-2.2571965744996	0.802527984022163	1 0.802527984022163	X1<0.802528	1	sub-optimal	1
transparent	-1.90864060134334	0.810294703580439	1 0.810294703580439	X1<0.810295	1	sub-optimal	1
transparent	-2.25614977360664	0.811128479079343	1 0.811128479079343	X1<0.811128	1	sub-optimal	1
transparent	-2.64097336399615	0.812777684652247	1 0.812777684652247	X1<0.812778	1	sub-optimal	1
transparent	-3.06577996934988	0.815746196662076	1 0.815746196662076	X1<0.815746	1	sub-optimal	1
transparent	-2.65373710896256	0.821562366443686	1 0.821562366443686	X1<0.821562	1	sub-optimal	1
transparent	-2.26640813205958	0.82712506945245	1 0.82712506945245	X1<0.827125	1	sub-optimal	1
transparent	-2.67231840184226	0.831185470568016	1 0.831185470568016	X1<0.831185	1	sub-optimal	1
transparent	-3.12361626308947	0.835168996243738	1 0.835168996243738	X1<0.835169	1	sub-optimal	1
transparent	-2.69751870447018	0.837000492843799	1 0.837000492843799	X1<0.837000	1	sub-optimal	1
transparent	-3.16506582252248	0.838741493294947	1 0.838741493294947	X1<0.838741	1	sub-optimal	1
transparent	-2.73034188467872	0.842400090419687	1 0.842400090419687	X1<0.842400	1	sub-optimal	1
transparent	-2.3211586098129	0.848988728015684	1 0.848988728015684	X1<0.848989	1	sub-optimal	1
transparent	-2.77205925730058	0.853634609957226	1 0.853634609957226	X1<0.853635	1	sub-optimal	1
transparent	-2.35327043508593	0.855122883920558	1 0.855122883920558	X1<0.855123	1	sub-optimal	1
transparent	-1.96158116294657	0.857799059362151	1 0.857799059362151	X1<0.857799	1	sub-optimal	1
transparent	-1.59845191276753	0.863458890118636	1 0.863458890118636	X1<0.863459	1	sub-optimal	1
transparent	-1.26557427111541	0.868352849618532	1 0.868352849618532	X1<0.868353	1	sub-optimal	1
transparent	-0.964915606015182	0.870778688578866	1 0.870778688578866	X1<0.870779	1	sub-optimal	1
transparent	-0.698775751413535	0.879216786357574	1 0.879216786357574	X1<0.879217	1	sub-optimal	1
transparent	-0.967705386694007	0.886360694770701	1 0.886360694770701	X1<0.886361	1	sub-optimal	1
transparent	-1.29355274490374	0.891065689153038	1 0.891065689153038	X1<0.891066	1	sub-optimal	1
transparent	-0.97469369277664	0.897059583687224	1 0.897059583687223	X1<0.897060	1	sub-optimal	1
transparent	-1.31762298414742	0.901385988574475	1 0.901385988574475	X1<0.901386	1	sub-optimal	1
transparent	-1.73265258165273	0.911538143409416	1 0.911538143409416	X1<0.911538	1	sub-optimal	1
transparent	-1.35085072319862	0.924498238833621	1 0.924498238833621	X1<0.924498	1	sub-optimal	1
transparent	-1.79670007217331	0.936597590218298	1 0.936597590218298	X1<0.936598	1	sub-optimal	1
transparent	-1.39608458972472	0.943657148745842	1 0.943657148745842	X1<0.943657	1	sub-optimal	1
transparent	-1.88123265792521	0.943940573488362	1 0.943940573488362	X1<0.943941	1	sub-optimal	1
transparent	-1.45760859552985	0.944642927730456	1 0.944642927730456	X1<0.944643	1	sub-optimal	1
transparent	-1.99441846121508	0.945256063947454	1 0.945256063947454	X1<0.945256	1	sub-optimal	1
transparent	-1.54219011925591	0.948984158691019	1 0.948984158691019	X1<0.948984	1	sub-optimal	1
transparent	-1.13050787065259	0.953166913008317	1 0.953166913008317	X1<0.953167	1	sub-optimal	1
transparent	-0.76564668172793	0.958138818736188	1 0.958138818736188	X1<0.958139	1	sub-optimal	1
transparent	-0.455961752446513	0.963201896403916	1 0.963201896403916	X1<0.963202	1	sub-optimal	1
transparent	-0.815591806526697	0.964770773076452	1 0.964770773076452	X1<0.964771	1	sub-optimal	1
transparent	-0.476227440850209	0.968648615060374	1 0.968648615060374	X1<0.968649	1	sub-optimal	1
transparent	-0.210784573991504	0.973101663053967	1 0.973101663053967	X1<0.973102	1	sub-optimal	1
transparent	-0.514187497220661	0.974826205405407	1 0.974826205405407	X1<0.974826	1	sub-optimal	1
transparent	-0.214752316397096	0.97522279410623	1 0.97522279410623	X1<0.975223	1	sub-optimal	1
transparent	-0.0310884114450971	0.975939782219939	1 0.975939782219939	X1<0.975940	1	sub-optimal	1
transparent	-0.0261154492469302	0.976576837012544	1 0.976576837012544	X1<0.976577	1	sub-optimal	1
transparent	-0.0261154492469302	0.0188151668990031	1 0.0188151668990031	X2<0.018815	1	sub-optimal	2
transparent	-0.0310884114450971	0.0208094870904461	1 0.0208094870904461	X2<0.020809	1	sub-optimal	2
transparent	-0.214752316397096	0.0262197692645714	1 0.0262197692645714	X2<0.026220	1	sub-optimal	2
transparent	-0.0418853225848466	0.035634498577565	1 0.035634498577565	X2<0.035634	1	sub-optimal	2
transparent	-0.000588040777103061	0.0415357237216085	1 0.0415357237216085	X2<0.041536	1	sub-optimal	2
transparent	-0.0535933506371862	0.0434497206006199	1 0.0434497206006199	X2<0.043450	1	sub-optimal	2
transparent	-0.178230648984083	0.0451416468713433	1 0.0451416468713433	X2<0.045142	1	sub-optimal	2
transparent	-0.028797128118299	0.0466683497652412	1 0.0466683497652411	X2<0.046668	1	sub-optimal	2
transparent	-0.121415396191736	0.0491241716081277	1 0.0491241716081277	X2<0.049124	1	sub-optimal	2
transparent	-0.266818578289218	0.0507984204450622	1 0.0507984204450622	X2<0.050798	1	sub-optimal	2
transparent	-0.456597979291445	0.0511909144697711	1 0.0511909144697711	X2<0.051191	1	sub-optimal	2
transparent	-0.684423314781725	0.051797786843963	1 0.051797786843963	X2<0.051798	1	sub-optimal	2
transparent	-0.360051006095119	0.053510619327426	1 0.053510619327426	X2<0.053511	1	sub-optimal	2
transparent	-0.556714677988708	0.056254719151184	1 0.056254719151184	X2<0.056255	1	sub-optimal	2
transparent	-0.785933959475671	0.0579857123084366	1 0.0579857123084366	X2<0.057986	1	sub-optimal	2
transparent	-0.457332163732929	0.0643606571247801	1 0.0643606571247801	X2<0.064361	1	sub-optimal	2
transparent	-0.228549475966219	0.0716989304637536	1 0.0716989304637536	X2<0.071699	1	sub-optimal	2
transparent	-0.378096421476926	0.0767025802051649	1 0.0767025802051648	X2<0.076703	1	sub-optimal	2
transparent	-0.182524830798911	0.0806341447168961	1 0.0806341447168961	X2<0.080634	1	sub-optimal	2
transparent	-0.313748130730318	0.0850618543336168	1 0.0850618543336168	X2<0.085062	1	sub-optimal	2
transparent	-0.145361106833235	0.0894395762588829	1 0.0894395762588829	X2<0.089440	1	sub-optimal	2
transparent	-0.0439167550923969	0.0921160676516593	1 0.0921160676516593	X2<0.092116	1	sub-optimal	2
transparent	-0.00194751031372675	0.0948257141280919	1 0.0948257141280919	X2<0.094826	1	sub-optimal	2
transparent	-0.0302838143590805	0.0983513841638342	1 0.0983513841638342	X2<0.098351	1	sub-optimal	2
transparent	-0.0902635026077689	0.102576248929836	1 0.102576248929836	X2<0.102576	1	sub-optimal	2
transparent	-0.0198458362506528	0.10562568414025	1 0.10562568414025	X2<0.105626	1	sub-optimal	2
transparent	-0.0698764420550617	0.11029389151372	1 0.11029389151372	X2<0.110294	1	sub-optimal	2
transparent	-0.0120425203964203	0.120879433350638	1 0.120879433350638	X2<0.120879	1	sub-optimal	2
transparent	-0.00164880312485138	0.134510215371847	1 0.134510215371847	X2<0.134510	1	sub-optimal	2
transparent	-0.00644926753417963	0.144137342460454	1 0.144137342460454	X2<0.144137	1	sub-optimal	2
transparent	-0.0394547295525172	0.149799936218187	1 0.149799936218187	X2<0.149800	1	sub-optimal	2
transparent	-0.00273904887794174	0.151765458402224	1 0.151765458402224	X2<0.151765	1	sub-optimal	2
transparent	-0.0283617946764991	0.154248274397105	1 0.154248274397105	X2<0.154248	1	sub-optimal	2
transparent	-0.000656516609382152	0.157833015779033	1 0.157833015779033	X2<0.157833	1	sub-optimal	2
transparent	-0.019495481916266	0.161699284333736	1 0.161699284333736	X2<0.161699	1	sub-optimal	2
transparent	0	0.169544745353051	1 0.169544745353051	X2<0.169545	1	sub-optimal	2
transparent	-0.0187253768851292	0.176065281732008	1 0.176065281732008	X2<0.176065	1	sub-optimal	2
transparent	-0.000608719970472293	0.179984996444546	1 0.179984996444546	X2<0.179985	1	sub-optimal	2
transparent	-0.00733760845827192	0.185588386491872	1 0.185588386491872	X2<0.185588	1	sub-optimal	2
transparent	-0.00235354007372735	0.191322748665698	1 0.191322748665698	X2<0.191323	1	sub-optimal	2
transparent	-0.00362241848694111	0.195036809425801	1 0.195036809425801	X2<0.195037	1	sub-optimal	2
transparent	-0.00513016530513255	0.197501092683524	1 0.197501092683524	X2<0.197501	1	sub-optimal	2
transparent	-0.0012645901019539	0.199895874597132	1 0.199895874597132	X2<0.199896	1	sub-optimal	2
transparent	-0.00885406775998376	0.203541245427914	1 0.203541245427914	X2<0.203541	1	sub-optimal	2
transparent	-0.00013653133612479	0.208101401338354	1 0.208101401338354	X2<0.208101	1	sub-optimal	2
transparent	-0.013456651671703	0.20976641390007	1 0.20976641390007	X2<0.209766	1	sub-optimal	2
transparent	-0.0585266192329357	0.209874871768989	1 0.209874871768989	X2<0.209875	1	sub-optimal	2
transparent	-0.0188823220636891	0.211564723867923	1 0.211564723867923	X2<0.211565	1	sub-optimal	2
transparent	-0.00116656815106353	0.214207275072113	1 0.214207275072113	X2<0.214207	1	sub-optimal	2
transparent	-0.00461458469970921	0.215598761918955	1 0.215598761918955	X2<0.215599	1	sub-optimal	2
transparent	-0.00316529264512155	0.216360897757113	1 0.216360897757113	X2<0.216361	1	sub-optimal	2
transparent	-0.00200477146094613	0.221729674842209	1 0.221729674842209	X2<0.221730	1	sub-optimal	2
transparent	-0.00606935649338425	0.227222961373627	1 0.227222961373627	X2<0.227223	1	sub-optimal	2
transparent	-0.039692780364021	0.229681879864074	1 0.229681879864074	X2<0.229682	1	sub-optimal	2
transparent	-0.00982952512137558	0.236112401005812	1 0.236112401005812	X2<0.236112	1	sub-optimal	2
transparent	0	0.241303977556527	1 0.241303977556527	X2<0.241304	1	sub-optimal	2
transparent	-0.00965516647363529	0.242620415170677	1 0.242620415170677	X2<0.242620	1	sub-optimal	2
transparent	-0.000472174639810419	0.247380978311412	1 0.247380978311412	X2<0.247381	1	sub-optimal	2
transparent	-0.00573696665216517	0.254040708532557	1 0.254040708532557	X2<0.254041	1	sub-optimal	2
transparent	-0.00185639912811553	0.256590886507183	1 0.256590886507183	X2<0.256591	1	sub-optimal	2
transparent	-0.0028785760215726	0.256901258835569	1 0.256901258835569	X2<0.256901	1	sub-optimal	2
transparent	-0.00411044027069352	0.257380471099168	1 0.257380471099168	X2<0.257380	1	sub-optimal	2
transparent	-0.0327344010352419	0.258138292119838	1 0.258138292119838	X2<0.258138	1	sub-optimal	2
transparent	-0.00719951048731105	0.260185324936174	1 0.260185324936174	X2<0.260185	1	sub-optimal	2
transparent	-0.000111754391554086	0.26395481324289	1 0.26395481324289	X2<0.263955	1	sub-optimal	2
transparent	-0.0111052385034611	0.273053798009641	1 0.273053798009641	X2<0.273054	1	sub-optimal	2
transparent	-0.000110280401770524	0.280865910113789	1 0.280865910113789	X2<0.280866	1	sub-optimal	2
transparent	-0.00701700114686332	0.287664682255127	1 0.287664682255127	X2<0.287665	1	sub-optimal	2
transparent	-0.0315106120151256	0.297613097936846	1 0.297613097936846	X2<0.297613	1	sub-optimal	2
transparent	-0.00390091677363102	0.309081418206915	1 0.309081418206915	X2<0.309081	1	sub-optimal	2
transparent	-0.00269313491213552	0.322707861894742	1 0.322707861894742	X2<0.322708	1	sub-optimal	2
transparent	-0.0274256379348401	0.331167285447009	1 0.331167285447009	X2<0.331167	1	sub-optimal	2
transparent	-0.00522480896879074	0.335052940412425	1 0.335052940412425	X2<0.335053	1	sub-optimal	2
transparent	-0.0343750222397432	0.338221405050717	1 0.338221405050717	X2<0.338221	1	sub-optimal	2
transparent	-0.00855715352599873	0.348260625847615	1 0.348260625847615	X2<0.348261	1	sub-optimal	2
transparent	0	0.356954514863901	1 0.356954514863901	X2<0.356955	1	sub-optimal	2
transparent	-0.0126765862245009	0.357099188375287	1 0.357099188375287	X2<0.357099	1	sub-optimal	2
transparent	-0.000417549080054869	0.359982615802437	1 0.359982615802437	X2<0.359983	1	sub-optimal	2
transparent	-0.00509768387874487	0.363184060086496	1 0.363184060086496	X2<0.363184	1	sub-optimal	2
transparent	-0.0265487006791147	0.370084534049965	1 0.370084534049965	X2<0.370085	1	sub-optimal	2
transparent	-0.0646257617402455	0.38378846726846	1 0.383788467268459	X2<0.383788	1	sub-optimal	2
transparent	-0.119206656035004	0.392689931788482	1 0.392689931788482	X2<0.392690	1	sub-optimal	2
transparent	-0.0543806631039843	0.394728742656298	1 0.394728742656298	X2<0.394729	1	sub-optimal	2
transparent	-0.0147612735744644	0.395741399843246	1 0.395741399843246	X2<0.395741	1	sub-optimal	2
